class,Cap_averages,press_averages,ax_averages,ay_averages,az_averages,gx_averages,gy_averages,gz_averages,mx_averages,my_averages,mz_averages,Cap_variances,press_variances,ax_variances,ay_variances,az_variances,gx_variances,gy_variances,gz_variances,mx_variances,my_variances,mz_variances,Cap_std_deviations,press_std_deviations,ax_std_deviations,ay_std_deviations,az_std_deviations,gx_std_deviations,gy_std_deviations,gz_std_deviations,mx_std_deviations,my_std_deviations,mz_std_deviations,Cap_kurtosis,press_kurtosis,ax_kurtosis,ay_kurtosis,az_kurtosis,gx_kurtosis,gy_kurtosis,gz_kurtosis,mx_kurtosis,my_kurtosis,mz_kurtosis,Cap_skewness,press_skewness,ax_skewness,ay_skewness,az_skewness,gx_skewness,gy_skewness,gz_skewness,mx_skewness,my_skewness,mz_skewness,times
5,156.7777778,27.55555556,0.095555556,0.285555556,0.887777778,-12.03666667,0.341111111,1.491111111,0.626666667,-0.072222222,-0.434444444,2862.944444,409.7777778,0.000127778,0.051777778,0.005769444,23685.64795,15.15248611,246.0790361,0.000425,0.001119444,0.004402778,53.50648974,20.2429686,0.011303883,0.227547309,0.075956859,153.9014228,3.892619441,15.68690652,0.020615528,0.0334581,0.066353431,-1.386637968,-1.596418082,3.203348636,-2.340583218,-1.262730498,0.078657333,-0.693068882,0.215536585,-1.160652496,-1.701197066,-1.750124178,0.159622157,-0.477432724,-1.511051103,-0.052956896,0.006528805,-0.711893761,0.539377758,0.72776777,0.354631922,-0.138157108,0.325907132,9
5,152.5454545,3,0.103636364,0.22,0.922727273,-7.780909091,0.480909091,0.911818182,0.619090909,-0.064545455,-0.450909091,1457.272727,50.6,0.000185455,0.0433,0.004561818,20155.72727,17.77662909,198.7615764,0.000469091,0.001027273,0.004429091,38.17424167,7.113367698,0.01361817,0.208086521,0.067541233,141.9708677,4.216233994,14.09828275,0.021658507,0.032051096,0.066551416,-0.216477726,5.510396975,0.660803537,-1.73225807,-0.217475094,0.855521714,-0.32967738,0.858336648,-0.459407488,-0.999869476,-0.776327178,-0.305653023,2.420427572,0.350358524,0.54783424,-0.687237958,-0.380202529,0.17162414,0.163017833,0.93595178,-0.764266394,0.985118476,11
5,153.875,6.375,0.1,0.1275,0.95625,0.125,-0.15,0.244375,0.614375,-0.0525,-0.465625,1676.116667,128.3833333,0.00012,0.027193333,0.002438333,12240.4376,8.35368,128.7666663,0.000332917,0.000793333,0.002799583,40.94040384,11.33063693,0.010954451,0.164904013,0.049379483,110.6365112,2.890273343,11.3475401,0.018246004,0.028166174,0.052911089,-0.880562657,5.344892804,3.348595849,0.89438047,1.81873333,3.967379845,2.879529509,4.446752572,1.921855207,1.598881311,1.959534441,-0.122204971,2.240290078,1.043281062,1.531008488,-1.671639079,0.320720522,-0.513221604,-0.552435777,1.581873165,-1.590628584,1.774768195,16
5,126.5,12.15,0.0985,0.1395,0.9375,5.1895,-0.1785,-0.2235,0.616,-0.0475,-0.4725,1651.736842,172.7657895,0.001223947,0.034005,0.005282895,12132.7849,13.39361342,128.0589713,0.000277895,0.000630263,0.002493421,40.64156545,13.14404007,0.034984959,0.184404447,0.072683525,110.1489215,3.659728599,11.31631439,0.016670175,0.025105042,0.049934167,0.139377857,1.692260909,10.63924125,-0.240490819,1.606683043,2.822839014,3.234349255,2.334434637,1.821051423,3.224308082,3.394753833,0.386651789,1.301210402,-2.393120233,1.2950487,-1.546421098,0.111823209,0.75150669,-0.41033367,1.548158955,-1.977772112,2.075379879,20
5,-142.95,8.5,0.0975,0.157,0.9345,8.3355,-1.1135,-1.56,0.615,-0.0525,-0.47,1119376.892,148.5789474,0.000156579,0.036085263,0.006541842,11537.24831,14.84706605,115.8980632,0.000268421,0.000619737,0.002494737,1058.006093,12.18929643,0.012513151,0.189961215,0.080881655,107.4115837,3.853189076,10.76559628,0.01638356,0.024894514,0.049947341,18.7961678,0.979108161,5.694862028,-0.024402381,1.910443569,1.94938146,4.711262229,1.87949841,2.438971436,1.94990848,1.929830983,-4.294942592,1.293698638,-0.548442603,1.230000875,-1.582561433,-0.53073807,-1.240153693,0.643022542,1.6356265,-1.684389538,1.737413505,20
5,49.11764706,7.705882353,0.098235294,0.137058824,0.952352941,29.35588235,-1.011176471,-2.587647059,0.614705882,-0.055882353,-0.46,253468.3603,280.9705882,1.54412E-05,0.034859559,0.004006618,3543.693201,2.315136029,41.59138162,0.000351471,0.000875735,0.0035875,503.4564135,16.76217731,0.003929526,0.186707147,0.063297849,59.52892743,1.521557107,6.449138052,0.018747549,0.029592825,0.059895743,14.41662194,12.67970344,1.665306122,0.943180188,0.643835468,2.708651238,2.068137296,2.4523338,0.058842507,0.563618285,0.701354012,-3.57357506,3.416957435,-1.866213097,1.521756666,-1.477701526,1.981943679,-1.810086181,-1.882033356,1.212989812,-1.45756619,1.509126354,17
5,168.6153846,7.384615385,0.097692308,0.261538462,0.907692308,-7.888461538,0.259230769,0.676923077,0.625384615,-0.073076923,-0.433076923,7836.25641,104.0897436,0.000269231,0.037814103,0.005852564,14526.72948,9.761424359,142.4322397,0.000376923,0.00100641,0.003989744,88.52263219,10.20243812,0.016408253,0.194458486,0.076502053,120.5268828,3.124327825,11.93449788,0.019414507,0.03172397,0.063164417,3.120076869,-0.613467429,6.485818182,-1.437582189,-1.181845687,0.685665535,-0.476303889,0.459188273,-0.455499602,-0.988753901,-1.209070325,1.554782316,1.048589699,-2.106162148,0.226476378,-0.40970956,-0.992046572,0.537641709,0.800171985,1.021556934,-0.648215969,0.666044065,13
5,-247,8.0625,0.10375,0.18875,0.94125,-2.138125,0.023125,-0.096875,0.618125,-0.0625,-0.45375,1685739.467,72.4625,0.000131667,0.042891667,0.003838333,12403.08335,8.292769583,124.1130629,0.00033625,0.00094,0.003025,1298.360299,8.512490822,0.01147461,0.207103034,0.061954284,111.369131,2.879716928,11.14060424,0.018337121,0.030659419,0.055,14.9928296,-1.266080878,6.671373811,-0.96408411,-0.981525575,0.579028752,-0.134383672,0.643615768,0.529396945,-0.110586562,-0.05887546,-3.837467652,0.495949428,2.165327946,0.919833015,-0.83172717,-0.590284872,0.450272936,0.542921847,1.130360791,-1.126207737,1.195835569,16
5,-257,7.357142857,0.099285714,0.207142857,0.927857143,9.431428571,-0.357857143,-0.770714286,0.62,-0.065,-0.445714286,1677231.538,245.9395604,0.000237912,0.04116044,0.004771978,15689.9672,10.42055659,159.7425302,0.000384615,0.00095,0.003934066,1295.079742,15.68246028,0.015424399,0.202880358,0.069079505,125.2595992,3.22808869,12.63892916,0.019611614,0.03082207,0.062722133,12.97516152,10.61120093,2.477374915,-1.294751092,-0.985837796,1.335063802,0.791682269,1.110074252,-0.349818182,-0.764349224,-1.034271643,-3.568361643,3.155823381,-1.18285345,0.660212235,-0.668099549,-1.173768692,1.060157202,1.059496486,0.785249005,-0.901084169,0.81444614,14
5,132.6818182,5.454545455,0.105,0.143181818,0.949090909,10.775,-0.118181818,-0.754545455,0.612272727,-0.055,-0.463181818,1846.798701,114.3549784,0.000207143,0.031451299,0.005265801,9816.805283,9.687767965,110.627245,0.000266017,0.000692857,0.002746537,42.97439588,10.69368872,0.014392458,0.17734514,0.072565838,99.07979251,3.112517946,10.51794871,0.016310037,0.02632218,0.052407412,-1.339823113,2.818388204,3.971938169,0.602807106,3.908369319,3.495219237,0.867685523,3.700210016,0.976942105,1.92788092,2.159786286,0.379074814,2.03561979,1.528578334,1.433357976,-2.059556853,-0.741642096,0.615349153,0.834185523,1.408328738,-1.757758735,1.855314837,22
5,134.3333333,3.416666667,0.10875,0.1275,0.955416667,0.057083333,-0.778333333,-0.66375,0.61375,-0.054166667,-0.466666667,2035.362319,24.51449275,0.002680978,0.028619565,0.007147645,6873.836691,19.28442319,86.54558967,0.000233152,0.000764493,0.002649275,45.11498996,4.951211241,0.051778164,0.169173181,0.084543746,82.90860445,4.391403328,9.302988212,0.015269321,0.027649462,0.051471112,-1.126213332,0.655961805,23.18610348,1.383051553,4.816758588,4.266551462,11.10796063,2.617591444,2.175839841,2.628995451,2.602598951,-0.056011928,1.350310871,4.776796002,1.661186522,-1.467317967,-0.930665844,-2.606431622,0.276314706,1.697431488,-1.948752105,1.944306001,24
5,129.5,4.346153846,0.098076923,0.127307692,0.957692308,1.768461538,-0.138846154,-0.188846154,0.612307692,-0.053076923,-0.467307692,1366.42,46.71538462,0.000384154,0.029884462,0.003570462,5881.45451,6.231338615,58.59876262,0.000370462,0.000710154,0.002500462,36.96511869,6.834865369,0.019599843,0.172871228,0.059753339,76.6906416,2.496264933,7.654982862,0.019247377,0.026648712,0.050004615,-0.944059508,1.937339571,17.56594759,1.001623557,2.615751653,4.580600378,1.490282645,4.891095219,1.561388011,1.994585533,2.214788524,-0.129045453,1.649105556,-3.81808163,1.590431193,-1.904726543,-1.137594091,0.86838679,1.125421815,1.65035212,-1.812041111,1.869260796,26
5,147,6.96,0.098,0.1512,0.9516,1.1132,-0.1908,-0.0756,0.6116,-0.0548,-0.4652,2387.75,86.79,0.000075,0.034036,0.004364,7825.511631,5.842549333,78.45142567,0.000264,0.000684333,0.002659333,48.86460887,9.31611507,0.008660254,0.184488482,0.066060578,88.46192193,2.417136598,8.857280941,0.016248077,0.026159766,0.051568724,-0.908238558,0.356417055,4.144049188,0.137374141,0.958030411,2.854729683,1.096921334,2.963303065,0.788699064,1.513880368,1.34277989,-0.163973023,1.23392945,-1.673479041,1.321051156,-1.450784703,-0.846255965,0.446614537,0.780871843,1.367142647,-1.656385288,1.633468519,25
5,125.5652174,6.260869565,0.102173913,0.129565217,0.96173913,-9.775217391,0.350434783,0.866521739,0.612608696,-0.053478261,-0.46826087,3491.98419,85.38339921,0.001026877,0.029586166,0.003178656,7328.923062,6.301558893,77.68868735,0.000256522,0.000723715,0.002778656,59.09301304,9.240313805,0.032044929,0.172006296,0.056379572,85.60912955,2.510290599,8.814118637,0.016016296,0.026901959,0.05271296,6.171164791,3.13551948,17.24148205,0.952043037,2.224978813,3.548825063,1.087614134,3.390967638,0.976112253,1.752076807,1.667752883,2.152774328,1.843735689,3.778340486,1.588199696,-1.455348157,-0.202750027,0.258207182,0.152847874,1.422857441,-1.725712983,1.736457884,23
5,162.2142857,7.5,0.112857143,0.214285714,0.947142857,4.771428571,0.109285714,-0.8,0.619285714,-0.062142857,-0.455,3267.104396,65.96153846,0.002991209,0.044872527,0.003652747,18295.36341,14.12060714,192.0706769,0.000437912,0.000941209,0.003673077,57.15858987,8.121670916,0.054691944,0.211831366,0.060437962,135.2603542,3.757739632,13.85895656,0.020926349,0.030679126,0.060605915,-0.080944277,-1.542389805,12.96539347,-1.328708197,-0.169053313,0.746683369,-0.149674082,0.460777267,0.164175885,-0.208213078,-0.143511816,0.640511457,0.489996686,3.548362825,0.646737625,-0.162870515,-0.285299891,-0.071385719,0.220531194,1.108626162,-1.144361065,1.167097046,14
5,158.8125,28.3125,0.095,0.18875,0.934375,-8.61875,0.57375,1.19625,0.6175,-0.059375,-0.454375,3680.829167,470.4958333,0.000386667,0.036705,0.005359583,10588.23884,8.035985,114.5258917,0.000313333,0.000632917,0.002679583,60.66983737,21.69091592,0.019663842,0.19158549,0.073209175,102.8991683,2.834781297,10.70167705,0.017701224,0.025157835,0.051764692,2.322941468,0.091144986,8.552906665,-0.632516344,1.234501175,-0.059876057,0.281814503,0.200694888,0.57188624,0.076688724,0.304786772,1.201883314,0.512577102,-2.6153878,0.948771621,-1.403824693,-0.23260758,0.393461955,0.197515122,1.092088712,-1.171387591,1.262198509,16
5,163.9310345,3.724137931,0.107931035,0.123448276,0.965862069,2.127586207,-0.177241379,-0.278965517,0.611724138,-0.050344828,-0.471034483,1687.70936,76.20689655,0.000402709,0.02715197,0.003553695,6155.348055,5.671263547,65.99230246,0.00029335,0.000739163,0.002188177,41.08173998,8.729656153,0.02006762,0.16477855,0.059612873,78.45602625,2.381441485,8.12356464,0.017127456,0.027187544,0.046777958,0.093925151,12.02719916,11.12415375,1.533473528,3.061789527,4.200898639,1.915357684,3.829495671,2.821345709,3.067150256,3.307171647,-0.869768159,3.265621973,3.295348456,1.723680905,-0.31483878,-0.768070438,0.701217535,0.604864298,1.81987827,-1.988210996,2.118580762,29
6,122.4516129,4.838709677,0.098387097,0.07483871,0.964193548,-23.85870968,1.993225806,1.196451613,0.599677419,-0.039032258,-0.486129032,913.855914,66.13978495,0.000853978,0.014045806,0.014825161,2744.502872,56.95816925,53.46945699,7.65591E-05,0.000155699,0.000564516,30.23004985,8.132637023,0.02922291,0.118515005,0.121758619,52.38800313,7.547063618,7.312281244,0.008749808,0.012477938,0.023759548,0.5104676,6.544006246,9.217563212,6.795594729,23.2137263,3.143863423,26.32033053,5.461318739,4.378850757,9.713878676,14.25251088,0.871707121,2.401170626,1.215206048,2.760579324,-4.507877049,-2.123236371,4.980164351,0.490085,1.660854513,-2.835257607,3.632999375,31
6,132.9375,18.125,0.029375,0.1525,1.04625,-58.8225,-8.52375,0.675625,0.60375,-0.044375,-0.48,18876.59583,1730.516667,0.126179583,0.028526667,0.067798333,4149.87038,998.571145,528.3578663,0.000105,0.00038625,0.00092,137.3921243,41.59947916,0.355217656,0.168898392,0.260381131,64.41948758,31.60017634,22.98603633,0.010246951,0.019653244,0.030331502,13.5420203,6.664584482,13.72267942,-0.336118294,10.28636589,-1.098038876,13.46614431,8.76328121,2.186838105,3.944907744,4.872608488,3.571558099,2.68401872,-3.538678268,1.102673471,3.029999545,-0.694400133,-3.544024696,-2.529912598,1.659694002,-2.063751318,2.227968805,16
6,152.9285714,17.92857143,0.077142857,0.167142857,0.952142857,-65.20142857,1.208571429,6.68,0.615,-0.044285714,-0.498571429,918.3791209,698.9945055,0.003283516,0.026652747,0.00971044,5222.407736,143.0506901,84.61424615,0.00015,0.000457143,0.001613187,30.3047706,26.43850422,0.057301976,0.163256691,0.098541563,72.26622819,11.96038002,9.198600228,0.012247449,0.021380899,0.040164497,-0.899427952,0.537722721,0.608858459,0.875963111,1.985933506,-1.335809812,2.53108693,-1.456425709,4.909090909,2.937254152,6.071369465,-0.494804358,1.363503278,-0.963389983,1.254241626,-1.490532692,-0.656201415,-0.10296691,0.566843646,2.051709357,-1.87757447,2.496036332,14
6,155.9333333,26.26666667,0.12,0.178,0.964,-48.092,5.014666667,1.892,0.616,-0.046,-0.493333333,4082.638095,1817.495238,0.0084,0.021217143,0.011297143,3623.479446,112.7630981,82.48008857,0.000211429,0.000597143,0.002066667,63.89552485,42.63209165,0.091651514,0.145661055,0.106288018,60.19534405,10.61899704,9.081854908,0.014540584,0.024436507,0.045460606,3.108519302,2.53772806,9.462996187,-1.597032575,3.295159716,1.356730403,2.685701873,0.971815507,5.8861044,5.999431191,7.550822746,1.294978505,1.897017414,2.591765661,0.32026493,0.996843235,-1.393788265,1.697196904,1.268673754,2.103940009,-2.402024693,2.73423312,15
6,148.8666667,23.4,0.301333333,0.178666667,1.046666667,-72.57266667,2.058,0.908666667,0.614666667,-0.045333333,-0.496,2599.695238,1986.828571,0.178626667,0.026869524,0.07882381,8402.244435,472.49746,147.1215552,0.000240952,0.00068381,0.002182857,50.98720661,44.57385525,0.422642481,0.16391926,0.280755783,91.66375748,21.73700669,12.12936747,0.015522641,0.026149752,0.046721057,-0.486265649,3.765490863,7.204001071,-0.716196907,10.95171327,0.962011526,0.938286717,1.034441701,5.190081443,4.573566074,7.200102055,0.318999066,2.200890115,2.678065211,0.827738749,3.11301529,-1.414762116,-0.370491844,-0.454844946,2.253106058,-2.224131563,2.670324244,15
6,124.4,17.13333333,0.057333333,0.15,0.905333333,-67.55066667,1.675333333,5.407333333,0.627333333,-0.046,-0.508666667,1076.257143,1371.409524,0.063906667,0.027942857,0.030840952,5850.741564,125.6029552,73.9411781,0.000220952,0.000725714,0.003140952,32.80635827,37.03254682,0.252797679,0.167161171,0.175615923,76.4901403,11.20727243,8.598905634,0.014864467,0.026939085,0.0560442,0.174106018,4.85290881,9.275820729,0.930730435,2.494040531,-0.667392108,4.822144735,-1.442916681,4.414216135,3.449138437,5.777852363,0.81786671,2.434177827,-2.334614991,1.430806669,-1.006734211,-0.890883143,-1.096852269,0.272118086,2.183968502,-1.985096426,2.393452038,15
6,126.5,21.1875,0.165,0.185625,1.01,-65.284375,10.9175,6.4275,0.624375,-0.04875,-0.5,1683.2,1076.829167,0.019773333,0.03270625,0.00968,7796.641413,882.91714,198.76362,0.00022625,0.000678333,0.00236,41.0268205,32.8150753,0.140617685,0.180848694,0.098386991,88.29859236,29.71392165,14.09835522,0.015041609,0.026044833,0.048579831,-1.076123503,1.257340973,8.420590225,-1.153947058,2.668708076,1.115052894,14.5713607,4.419680184,5.740596817,3.526699743,6.149750135,-0.378006854,1.622282409,2.702842327,0.836957502,1.011354562,-1.436804868,3.741294982,1.852991466,2.353377183,-2.044965808,2.516015389,16
6,123.1333333,20.33333333,0.036666667,0.169333333,1.171333333,-93.15,16.514,21.79266667,0.624,-0.041333333,-0.516666667,2227.409524,1379.380952,0.357995238,0.028106667,0.18718381,11684.70577,1206.976311,1103.526392,6.85714E-05,0.00038381,0.001395238,47.19543965,37.14001821,0.598327033,0.16765043,0.432647443,108.0958175,34.74156461,33.21936773,0.008280787,0.019591057,0.037352886,2.707549533,2.255134722,11.3151071,0.552624002,0.735092259,-1.150310234,11.15532243,3.47318839,7.067307692,5.673972691,7.320383643,1.280455758,1.871710543,-3.038751049,1.222281186,1.56292407,-0.821339887,3.235956413,1.967450243,2.542957939,-2.350796591,2.72496335,15
6,138.7142857,22.5,0.086428571,0.112142857,0.953571429,-49.82857143,4.305,2.839285714,0.622142857,-0.04,-0.521428571,2436.989011,1941.346154,0.002932418,0.01727967,0.004855495,7404.701936,54.22521154,129.8647918,7.96703E-05,0.000276923,0.000951648,49.36586889,44.06070987,0.054151801,0.13145216,0.069681378,86.05057778,7.363776989,11.39582343,0.008925824,0.016641006,0.030848798,-0.421847178,3.593325403,5.287372156,3.556255328,-0.559729632,2.788883214,-0.258456103,1.173552013,8.266825208,6.5,10.54342631,0.303391188,2.12098051,-1.996068184,1.921530021,-0.851432034,-1.979510807,0.802273204,1.178214478,2.549750176,-2.453777951,3.145791263,14
6,110.9285714,22.42857143,0.1,0.163571429,1.017857143,-70.43142857,7.667857143,9.615,0.627857143,-0.044285714,-0.507857143,3780.379121,1772.725275,0.015738462,0.025270879,0.091341209,5782.786875,287.548572,489.2369808,0.000125824,0.000641758,0.002125824,61.48478772,42.10374419,0.125453025,0.15896817,0.302227082,76.04463738,16.95725721,22.11870206,0.011217138,0.025332948,0.046106661,4.609031863,2.814769778,5.161005485,0.553725883,10.01449752,-0.514521584,8.040736612,9.022278731,4.785280774,3.11532257,4.469940409,1.91627335,1.980444079,-1.81356413,1.286496478,2.913261602,-0.893640604,2.488794903,2.834989306,2.012672041,-1.985205053,2.246188003,14
6,123.5416667,4.541666667,0.014583333,0.1225,0.80625,-42.98416667,5.323333333,6.400416667,0.61875,-0.033333333,-0.519583333,1216.432971,65.5634058,0.165538949,0.023871739,0.390563587,6612.216878,709.8129101,648.9670737,4.61957E-05,0.000118841,0.000212862,34.87739914,8.097123304,0.40686478,0.154504819,0.624950868,81.31553897,26.64231428,25.47483216,0.006796738,0.010901403,0.014589802,-0.824790879,6.046116754,23.68247182,1.330571893,18.39851401,3.234374898,17.49883729,17.90286406,3.315687772,15.69354589,12.60766663,0.398289792,2.467051309,-4.852240573,1.617452557,-4.186590796,-2.047058564,3.913856258,3.970196098,1.06216408,-3.652980969,3.037388306,24
6,110.5454545,14.18181818,0.192727273,0.173636364,1.037272727,-78.17272727,11.24636364,6.468181818,0.617272727,-0.037272727,-0.503636364,2579.872727,1494.163636,0.026681818,0.022965455,0.029261818,7005.549602,460.3148455,167.8578564,0.000101818,0.000301818,0.000925455,50.79244754,38.6544129,0.163345701,0.151543573,0.171060861,83.6991613,21.45494921,12.95599693,0.0100905,0.017372915,0.030421284,-0.04626963,10.63209359,2.112879058,1.003388795,0.174419782,0.293905412,3.01280066,-0.400469684,1.315369898,3.296620216,6.525333776,0.817539406,3.244169756,1.513762229,1.112984953,0.692899721,-1.153271465,1.655253901,0.452927984,1.374465903,-1.909448726,2.454938547,11
6,146.8181818,6.454545455,-0.030909091,0.171818182,0.951818182,-92.04818182,6.920909091,13.71545455,0.623636364,-0.038181818,-0.505454546,1030.963636,139.0727273,0.068249091,0.021196364,0.144896364,7574.472196,640.1216891,631.5955673,8.54545E-05,0.000276364,0.001047273,32.10862246,11.79291004,0.26124527,0.14558971,0.38065255,87.03144372,25.30062626,25.13156516,0.009244163,0.016624188,0.032361593,-1.324187655,6.633252461,5.551398773,0.464676451,6.990751676,-1.481026164,3.266363839,4.307972218,8.042100498,3.804103186,5.116961444,0.455091291,2.524785432,-2.390006539,1.103723601,2.22891272,-0.413890575,1.349798004,1.801309435,2.807982446,-2.105365951,2.290559568,11
6,141.1538462,18.92307692,0.036923077,0.197692308,0.908461539,-84.30384615,7.857692308,4.866923077,0.623846154,-0.04,-0.503846154,1485.141026,1190.076923,0.010989744,0.027385897,0.094347436,11138.09769,505.6861526,97.21700641,0.000108974,0.000366667,0.001375641,38.5375275,34.49749155,0.104831978,0.16548685,0.307160277,105.5371863,22.48746657,9.859868478,0.010439078,0.019148542,0.037089635,1.740236307,4.24040253,7.786070552,-1.120059853,4.254263604,-0.871672049,8.67395967,-1.360532807,2.761970431,3.415627348,5.232355525,1.338999436,2.175695763,-2.584909803,0.611472242,0.901531988,-0.93083248,2.821485242,0.627230264,1.659744515,-2.019876272,2.363027281,13
6,133.7857143,5.5,0.064285714,0.157857143,0.952142857,-84.15642857,9.273571429,7.427142857,0.621428571,-0.032857143,-0.512142857,1440.335165,104.1153846,0.031164835,0.025956593,0.060048901,14994.39873,318.9315478,496.8807297,5.93407E-05,0.000206593,0.000633516,37.95174785,10.20369466,0.176535648,0.161110501,0.245048773,122.4516179,17.8586547,22.29082165,0.007703289,0.014373358,0.025169753,-0.087062659,3.556378686,2.833207819,-0.092413414,5.686479546,-0.767598821,8.95665335,6.689264625,1.855405911,10.48743261,10.14815442,0.024229375,2.021584609,-1.720326033,1.074901755,-1.879336307,-1.105898225,2.792884961,2.572212795,0.91351073,-3.041975695,3.017154057,14
6,126.2666667,15.86666667,0.35,0.18,0.945333333,-96.002,12.82666667,14.91533333,0.618,-0.033333333,-0.506666667,1873.780952,1069.409524,0.222285714,0.031514286,0.116626667,11841.88495,578.1412238,682.8476695,8.85714E-05,0.00022381,0.000695238,43.28719155,32.70182753,0.47147186,0.177522634,0.341506467,108.8204252,24.04456745,26.13135415,0.009411239,0.014960265,0.026367368,-0.79788812,13.14984869,5.991343695,-0.184332088,3.848698817,-1.01238975,1.236859042,4.594463122,1.504442488,7.019500644,9.230033056,0.571720952,3.539991983,2.420391393,1.116471534,0.282557186,-0.827422416,1.446608397,2.053734387,0.450862629,-2.439632281,2.927349902,15
6,124.5833333,16.33333333,0.069166667,0.156666667,0.905833333,-69.98,5.266666667,1.168333333,0.621666667,-0.039166667,-0.498333333,2020.810606,833.1515152,0.003226515,0.023115152,0.013190152,8579.270036,112.3977515,80.7964697,0.000178788,0.000662879,0.002178788,44.95342708,28.8643641,0.056802422,0.152036678,0.114848385,92.62434905,10.60178058,8.988685649,0.013371158,0.025746433,0.046677488,0.223347829,2.306971933,1.196505997,-0.808273138,-0.715992122,0.526289374,1.374173859,2.163915393,6.909049124,5.432891559,8.240025843,1.003108314,1.914344348,-1.115626278,0.892913728,0.000685128,-1.329282687,1.016689783,1.336387984,2.377999651,-2.334592511,2.827677309,12
6,138.5384615,5.307692308,0.022307692,0.172307692,0.766153846,-64.77076923,9.565384615,4.233076923,0.620769231,-0.038461538,-0.501538462,1449.435897,66.06410256,0.072069231,0.019785897,0.565808974,7464.236674,435.6634103,115.2704564,0.000174359,0.000614103,0.002097436,38.07145778,8.127982687,0.26845713,0.140662353,0.752202748,86.39581399,20.8725516,10.73640798,0.013204506,0.024781093,0.045797772,-0.352249612,2.440906579,5.281174334,0.253618174,10.628578,0.13888857,2.494412109,-0.544399714,7.092442592,6.110164982,8.790753419,0.562820022,1.820856129,-2.319210528,0.952568345,-3.118662126,-1.320667128,1.618170179,1.060139686,2.402558591,-2.459570483,2.909922106,13
6,124.1818182,11.36363636,0.254545455,0.186363636,0.860909091,-104.2845455,14.01727273,9.793636364,0.62,-0.034545455,-0.511818182,555.3636364,343.8545455,0.350547273,0.022785455,0.159949091,13855.13977,811.8771818,578.2960855,0.00008,0.000147273,0.000316364,23.56615447,18.54331538,0.592070328,0.150948516,0.399936359,117.7078577,28.49345858,24.04778754,0.008944272,0.012135598,0.017786614,-1.403738527,2.71310779,9.795675006,-0.529053942,6.787788381,-1.460283156,3.270301739,4.338652938,1.5625,9.22953818,9.097635091,0.07667663,1.825153779,3.03119581,1.043830297,-2.281433192,-0.778408898,1.069769572,0.970005156,1.02486449,-3.001067975,2.939271836,11
6,107.6666667,15.91666667,0.106666667,0.161666667,1.0375,-60.65,2.763333333,4.765833333,0.6225,-0.034166667,-0.5175,1195.878788,1163.901515,0.058224242,0.019233333,0.037529545,6067.578291,307.4916606,159.3628811,3.86364E-05,0.000135606,0.000256818,34.58148042,34.11600087,0.241297,0.138684294,0.193725438,77.8946615,17.53544013,12.62390118,0.006215816,0.011645002,0.016025548,-0.972539508,7.782235323,6.414228109,-0.958249848,5.1523431,0.504596914,4.159878798,0.031469362,6.242214533,10.13039543,8.31206829,0.050138799,2.751977209,-2.01102411,0.836050417,1.761007454,-1.279520498,-0.056831893,0.683619906,2.555151882,-3.142307769,2.693707708,12
7,389.0714286,34.5,0.152142857,0.247857143,0.988571429,-49.42785714,1.504285714,4.975714286,0.606428571,-0.051428571,-0.447857143,29600.07143,1610.423077,0.047864286,0.046264286,0.092336264,20367.77525,50.22558022,196.6872725,0.000147802,0.000536264,0.001987363,172.0467129,40.13007696,0.21877908,0.215091343,0.303868827,142.7157148,7.087000792,14.02452397,0.012157393,0.023157369,0.044579846,-0.904972404,-0.23955188,13.79211279,-1.845689925,11.37971845,1.604412539,7.963170374,2.918130067,0.29427454,0.070379877,0.674623654,0.247360469,1.121075515,3.702788399,0.402257068,3.163839082,1.215062333,-2.52486835,-1.636201837,1.109976794,-1.142397398,1.420940627,14
7,430,36,0.118888889,0.253333333,0.981111111,-23.36111111,3.488888889,1.577777778,0.611111111,-0.058888889,-0.427777778,35263,2371.75,0.031761111,0.018475,0.071386111,28807.27761,215.6717111,275.5256694,0.000686111,0.001261111,0.004369444,187.7844509,48.70061601,0.178216473,0.135922772,0.267181794,169.727068,14.68576559,16.59896591,0.026193723,0.035512126,0.066101773,-1.411495019,1.83164835,7.552596451,-1.23815889,6.834766831,0.288935361,6.619065806,1.153890354,0.336933895,-0.643792816,-0.412460914,0.099736329,1.60051861,2.665588895,0.365224848,2.459665013,0.482685647,2.410745339,-0.678603389,1.293913954,-1.021464785,1.11335269,9
7,360.7,31.5,0.074,0.279,0.857,12.859,0.146,-5.132,0.616,-0.063,-0.428,25148.67778,1634.277778,0.003315556,0.036965556,0.00509,36025.14543,53.70713778,554.7118844,0.000448889,0.001156667,0.004128889,158.5833465,40.42620162,0.057580861,0.192264286,0.071344236,189.8029121,7.328515387,23.55232227,0.021186998,0.034009803,0.064256431,1.270530592,5.004265707,-0.489178273,-1.296885909,0.00938482,-0.829895706,-0.558467448,0.439404082,0.763948212,-0.033421802,-0.537698755,1.113754898,2.005312193,-0.965188893,0.207792912,0.379236237,0.264898232,-0.63550318,-0.830205167,1.097020641,-0.886335409,0.911394708,10
